 ID        IDTYPE  MET_DOM     YEAR   MONTH     DAY  END_HOUR   COUNT     AMT     DUR
 425000    RAIN        NCM     1998       8      24      2100      12       8    -999
 425000    RAIN        NCM     1998       8      25       900      12       0    -999
 425000    RAIN        NCM     1998       8      25      2100      12       6    -999
 425000    RAIN        NCM     1998       8      26       900      12      14    -999
 425000    RAIN        NCM     1998       8      26      2100      12       0    -999
 425000    RAIN        NCM     1998       8      27       900      12       0    -999
 425000    RAIN        NCM     1998       8      27      2100      12       0    -999
 425000    RAIN        NCM     1998       8      28       900      12       0    -999
 425000    RAIN        NCM     1998       8      28      2100      12       0    -999
 425000    RAIN        NCM     1998       8      29       900      12       0    -999
 425000    RAIN        NCM     1998       8      29      2100      12       0    -999
 425000    RAIN        NCM     1998       8      30       900      12       2    -999
 425000    RAIN        NCM     1998       8      30      2100      12       0    -999
 425000    RAIN        NCM     1998       8      31       900      12       0    -999
 425000    RAIN        NCM     1998       8      31      2100      12      14    -999
 425000    RAIN        NCM     1998       9       1       900      12      18    -999
 425000    RAIN        NCM     1998       9       1      2100      12      64    -999
 425000    RAIN        NCM     1998       9       2       900      12       2    -999
 425000    RAIN        NCM     1998       9       2      2100      12       0    -999
 425000    RAIN        NCM     1998       9       3       900      12       0    -999
 425000    RAIN        NCM     1998       9       3      2100      12       0    -999
 425000    RAIN        NCM     1998       9       4       900      12       2    -999
 425000    RAIN        NCM     1998       9       4      2100      12      98    -999
 425000    RAIN        NCM     1998       9       5       900      12       6    -999
 425000    RAIN        NCM     1998       9       5      2100      12       0    -999
 425000    RAIN        NCM     1998       9       6       900      12       2    -999
 425000    RAIN        NCM     1998       9       6      2100      12      16    -999
 425000    RAIN        NCM     1998       9       7       900      12       0    -999
 425000    RAIN        NCM     1998       9       7      2100      12      50    -999
 425000    RAIN        NCM     1998       9       8       900      12      72    -999
 425000    RAIN        NCM     1998       9       8      2100      12       2    -999
 425000    RAIN        NCM     1998       9       9       900      12     122    -999
 425000    RAIN        NCM     1998       9       9      2100      12     154    -999
 425000    RAIN        NCM     1998       9      10       900      12     118    -999
 425000    RAIN        NCM     1998       9      10      2100      12      58    -999
 425000    RAIN        NCM     1998       9      11       900      12      16    -999
 425000    RAIN        NCM     1998       9      11      2100      12      22    -999
 425000    RAIN        NCM     1998       9      12       900      12      62    -999
 425000    RAIN        NCM     1998       9      12      2100      12      56    -999
 425000    RAIN        NCM     1998       9      13       900      12      58    -999
 425000    RAIN        NCM     1998       9      13      2100      12       6    -999
 425000    RAIN        NCM     1998       9      14       900      12       8    -999
 425000    RAIN        NCM     1998       9      14      2100      12       0    -999
 425000    RAIN        NCM     1998       9      15       900      12       2    -999
 425000    RAIN        NCM     1998       9      15      2100      12      14    -999
 425000    RAIN        NCM     1998       9      16       900      12       0    -999
 425000    RAIN        NCM     1998       9      16      2100      12       2    -999
 425000    RAIN        NCM     1998       9      17       900      12       0    -999
 425000    RAIN        NCM     1998       9      17      2100      12       0    -999
 425000    RAIN        NCM     1998       9      18       900      12       4    -999
 425000    RAIN        NCM     1998       9      18      2100      12      14    -999
 425000    RAIN        NCM     1998       9      19       900      12       4    -999
 425000    RAIN        NCM     1998       9      19      2100      12       2    -999
 425000    RAIN        NCM     1998       9      20       900      12       2    -999
 425000    RAIN        NCM     1998       9      20      2100      12       0    -999
 425000    RAIN        NCM     1998       9      21       900      12       2    -999
 425000    RAIN        NCM     1998       9      21      2100      12       0    -999
 425000    RAIN        NCM     1998       9      22       900      12       0    -999
 425000    RAIN        NCM     1998       9      22      2100      12       0    -999
 425000    RAIN        NCM     1998       9      23       900      12       0    -999
 425000    RAIN        NCM     1998       9      23      2100      12       0    -999
 425000    RAIN        NCM     1998       9      24       900      12       0    -999
 425000    RAIN        NCM     1998       9      24      2100      12       0    -999
 425000    RAIN        NCM     1998       9      25       900      12       0    -999
 425000    RAIN        NCM     1998       9      25      2100      12       0    -999
 425000    RAIN        NCM     1998       9      26       900      12       8    -999
 425000    RAIN        NCM     1998       9      26      2100      12      18    -999
 425000    RAIN        NCM     1998       9      27       900      12      12    -999
 425000    RAIN        NCM     1998       9      27      2100      12       0    -999
 425000    RAIN        NCM     1998       9      28       900      12       0    -999
 425000    RAIN        NCM     1998       9      28      2100      12       0    -999
 425000    RAIN        NCM     1998       9      29       900      12       0    -999
 425000    RAIN        NCM     1998       9      29      2100      12       0    -999
 425000    RAIN        NCM     1998       9      30       900      12     172    -999
 425000    RAIN        NCM     1998       9      30      2100      12      90    -999
 425000    RAIN        NCM     1998      10       1       900      12      12    -999
 425000    RAIN        NCM     1998      10       1      2100      12      40    -999
 425000    RAIN        NCM     1998      10       2       900      12       2    -999
 425000    RAIN        NCM     1998      10       2      2100      12       0    -999
 425000    RAIN        NCM     1998      10       3       900      12       0    -999
 425000    RAIN        NCM     1998      10       3      2100      12       0    -999
 425000    RAIN        NCM     1998      10       4       900      12       0    -999
 425000    RAIN        NCM     1998      10       4      2100      12       2    -999
 425000    RAIN        NCM     1998      10       5       900      12       0    -999
 425000    RAIN        NCM     1998      10       5      2100      12      24    -999
 425000    RAIN        NCM     1998      10       6       900      12       6    -999
 425000    RAIN        NCM     1998      10       6      2100      12       0    -999
 425000    RAIN        NCM     1998      10       7       900      12       0    -999
 425000    RAIN        NCM     1998      10       7      2100      12       0    -999
 425000    RAIN        NCM     1998      10       8       900      12       0    -999
 425000    RAIN        NCM     1998      10       8      2100      12       0    -999
 425000    RAIN        NCM     1998      10       9       900      12       2    -999
 425000    RAIN        NCM     1998      10       9      2100      12      58    -999
 425000    RAIN        NCM     1998      10      10       900      12       2    -999
 425000    RAIN        NCM     1998      10      10      2100      12       0    -999
 425000    RAIN        NCM     1998      10      11       900      12      46    -999
 425000    RAIN        NCM     1998      10      11      2100      12       2    -999
 425000    RAIN        NCM     1998      10      12       900      12      12    -999
 425000    RAIN        NCM     1998      10      12      2100      12       0    -999
 425000    RAIN        NCM     1998      10      13       900      12      26    -999
 425000    RAIN        NCM     1998      10      13      2100      12     162    -999
 425000    RAIN        NCM     1998      10      14       900      12     126    -999
 425000    RAIN        NCM     1998      10      14      2100      12       0    -999
 425000    RAIN        NCM     1998      10      15       900      12       2    -999
 425000    RAIN        NCM     1998      10      15      2100      12       0    -999
 425000    RAIN        NCM     1998      10      16       900      12      16    -999
 425000    RAIN        NCM     1998      10      16      2100      12     510    -999
 425000    RAIN        NCM     1998      10      17       900      12      12    -999
 425000    RAIN        NCM     1998      10      17      2100      12      62    -999
 425000    RAIN        NCM     1998      10      18       900      12       2    -999
 425000    RAIN        NCM     1998      10      18      2100      12      22    -999
 425000    RAIN        NCM     1998      10      19       900      12      18    -999
 425000    RAIN        NCM     1998      10      19      2100      12       8    -999
 425000    RAIN        NCM     1998      10      20       900      12      16    -999
 425000    RAIN        NCM     1998      10      20      2100      12      40    -999
 425000    RAIN        NCM     1998      10      21       900      12     166    -999
 425000    RAIN        NCM     1998      10      21      2100      12      30    -999
 425000    RAIN        NCM     1998      10      22       900      12      78    -999
 425000    RAIN        NCM     1998      10      22      2100      12     220    -999
 425000    RAIN        NCM     1998      10      23       900      12     320    -999
 425000    RAIN        NCM     1998      10      23      2100      12      48    -999
 425000    RAIN        NCM     1998      10      24       900      12      64    -999
 425000    RAIN        NCM     1998      10      24      2100      12     430    -999
 425000    RAIN        NCM     1998      10      25       900      12      62    -999
 425000    RAIN        NCM     1998      10      25      2100      12      16    -999
 425000    RAIN        NCM     1998      10      26       900      12      54    -999
 425000    RAIN        NCM     1998      10      26      2100      12       6    -999
 425000    RAIN        NCM     1998      10      27       900      12     492    -999
 425000    RAIN        NCM     1998      10      27      2100      12     376    -999
 425000    RAIN        NCM     1998      10      28       900      12     116    -999
 425000    RAIN        NCM     1998      10      28      2100      12      38    -999
 425000    RAIN        NCM     1998      10      29       900      12      42    -999
 425000    RAIN        NCM     1998      10      29      2100      12      50    -999
 425000    RAIN        NCM     1998      10      30       900      12      82    -999
 425000    RAIN        NCM     1998      10      30      2100      12       2    -999
 425000    RAIN        NCM     1998      10      31       900      12      36    -999
 425000    RAIN        NCM     1998      10      31      2100      12      40    -999
 425000    RAIN        NCM     1998      11       1       900      12       6    -999
 425000    RAIN        NCM     1998      11       1      2100      12       8    -999
 425000    RAIN        NCM     1998      11       2       900      12      66    -999
 425000    RAIN        NCM     1998      11       2      2100      12     116    -999
 425000    RAIN        NCM     1998      11       3       900      12      14    -999
 425000    RAIN        NCM     1998      11       3      2100      12       2    -999
 425000    RAIN        NCM     1998      11       4       900      12      12    -999
 425000    RAIN        NCM     1998      11       4      2100      12       6    -999
 425000    RAIN        NCM     1998      11       5       900      12      68    -999
 425000    RAIN        NCM     1998      11       5      2100      12      34    -999
 425000    RAIN        NCM     1998      11       6       900      12      74    -999
 425000    RAIN        NCM     1998      11       6      2100      12       6    -999
 425000    RAIN        NCM     1998      11       7       900      12       4    -999
 425000    RAIN        NCM     1998      11       7      2100      12       0    -999
 425000    RAIN        NCM     1998      11       8       900      12     122    -999
 425000    RAIN        NCM     1998      11       8      2100      12      24    -999
 425000    RAIN        NCM     1998      11       9       900      12     204    -999
 425000    RAIN        NCM     1998      11       9      2100      12      16    -999
 425000    RAIN        NCM     1998      11      10       900      12      32    -999
 425000    RAIN        NCM     1998      11      10      2100      12       6    -999
 425000    RAIN        NCM     1998      11      11       900      12       0    -999
 425000    RAIN        NCM     1998      11      11      2100      12       4    -999
 425000    RAIN        NCM     1998      11      12       900      24     104    -999
 425000    RAIN        NCM     1998      11      12      2100      12     154    -999
 425000    RAIN        NCM     1998      11      13       900      12       6    -999
 425000    RAIN        NCM     1998      11      13      2100      12       6    -999
 425000    RAIN        NCM     1998      11      14       900      12      70    -999
 425000    RAIN        NCM     1998      11      14      2100      12      26    -999
 425000    RAIN        NCM     1998      11      15       900      12      16    -999
 425000    RAIN        NCM     1998      11      15      2100      12       2    -999
 425000    RAIN        NCM     1998      11      16       900      12       2    -999
 425000    RAIN        NCM     1998      11      16      2100      12       0    -999
 425000    RAIN        NCM     1998      11      17       900      12       0    -999
 425000    RAIN        NCM     1998      11      17      2100      12       0    -999
 425000    RAIN        NCM     1998      11      18       900      12       0    -999
 425000    RAIN        NCM     1998      11      18      2100      12       0    -999
 425000    RAIN        NCM     1998      11      19       900      12       0    -999
 425000    RAIN        NCM     1998      11      19      2100      12       0    -999
 425000    RAIN        NCM     1998      11      20       900      12       0    -999
 425000    RAIN        NCM     1998      11      20      2100      12       0    -999
 425000    RAIN        NCM     1998      11      21       900      12       0    -999
 425000    RAIN        NCM     1998      11      21      2100      12       2    -999
 425000    RAIN        NCM     1998      11      22       900      12       0    -999
 425000    RAIN        NCM     1998      11      22      2100      12      50    -999
 425000    RAIN        NCM     1998      11      23       900      12       6    -999
 425000    RAIN        NCM     1998      11      23      2100      12       0    -999
 425000    RAIN        NCM     1998      11      24       900      12     100    -999
 425000    RAIN        NCM     1998      11      24      2100      12       0    -999
 425000    RAIN        NCM     1998      11      25       900      12       0    -999
 425000    RAIN        NCM     1998      11      26       900      24      30    -999
 425000    RAIN        NCM     1998      11      27       900      24      86    -999
 425000    RAIN        NCM     1998      11      28       900      24      52    -999
 425000    RAIN        NCM     1998      11      29       900      24      10    -999
 425000    RAIN        NCM     1998      11      30       900      24       0    -999
 425000    RAIN        NCM     1998      12       1       900      24       0    -999
 425000    RAIN        NCM     1998      12       2       900      24       0    -999
 425000    RAIN        NCM     1998      12       3       900      24       0    -999
 425000    RAIN        NCM     1998      12       3      2100      12      14    -999
 425000    RAIN        NCM     1998      12       4       900      12       8    -999
 425000    RAIN        NCM     1998      12       4      2100      12       0    -999
 425000    RAIN        NCM     1998      12       5       900      12       0    -999
 425000    RAIN        NCM     1998      12       5      2100      12      12    -999
 425000    RAIN        NCM     1998      12       6       900      12       0    -999
 425000    RAIN        NCM     1998      12       6      2100      12       0    -999
 425000    RAIN        NCM     1998      12       7       900      12       0    -999
 425000    RAIN        NCM     1998      12       7      2100      12       0    -999
 425000    RAIN        NCM     1998      12       8       900      24     140    -999
 425000    RAIN        NCM     1998      12       9       900      12       4    -999
 425000    RAIN        NCM     1998      12       9       900      24      44    -999
 425000    RAIN        NCM     1998      12       9      2100      12       0    -999
 425000    RAIN        NCM     1998      12      10       900      12       0    -999
 425000    RAIN        NCM     1998      12      10      2100      12      68    -999
 425000    RAIN        NCM     1998      12      11       900      12      14    -999
 425000    RAIN        NCM     1998      12      11      2100      12      36    -999
 425000    RAIN        NCM     1998      12      12       900      12      76    -999
 425000    RAIN        NCM     1998      12      12      2100      12     100    -999
 425000    RAIN        NCM     1998      12      13       900      12      10    -999
 425000    RAIN        NCM     1998      12      13      2100      12     126    -999
 425000    RAIN        NCM     1998      12      14       900      12      30    -999
 425000    RAIN        NCM     1998      12      14      2100      12     116    -999
 425000    RAIN        NCM     1998      12      15       900      12      12    -999
 425000    RAIN        NCM     1998      12      15      2100      12      72    -999
 425000    RAIN        NCM     1998      12      16       900      12       0    -999
 425000    RAIN        NCM     1998      12      16      2100      12       0    -999
 425000    RAIN        NCM     1998      12      17       900      12       0    -999
 425000    RAIN        NCM     1998      12      17      2100      12      42    -999
 425000    RAIN        NCM     1998      12      18       900      12      62    -999
 425000    RAIN        NCM     1998      12      18      2100      12      88    -999
 425000    RAIN        NCM     1998      12      19       900      12      26    -999
 425000    RAIN        NCM     1998      12      19      2100      12       4    -999
 425000    RAIN        NCM     1998      12      20       900      12       2    -999
 425000    RAIN        NCM     1998      12      20      2100      12       0    -999
 425000    RAIN        NCM     1998      12      21       900      12       0    -999
 425000    RAIN        NCM     1998      12      21      2100      12      20    -999
 425000    RAIN        NCM     1998      12      22       900      12       0    -999
 425000    RAIN        NCM     1998      12      22      2100      12      24    -999
 425000    RAIN        NCM     1998      12      23       900      12      26    -999
 425000    RAIN        NCM     1998      12      23      2100      12      18    -999
 425000    RAIN        NCM     1998      12      24       900      12       0    -999
 425000    RAIN        NCM     1998      12      24      2100      12      84    -999
 425000    RAIN        NCM     1998      12      25       900      12      72    -999
 425000    RAIN        NCM     1998      12      25      2100      12     112    -999
 425000    RAIN        NCM     1998      12      26       900      12      14    -999
 425000    RAIN        NCM     1998      12      26      2100      12      98    -999
 425000    RAIN        NCM     1998      12      27       900      12       0    -999
 425000    RAIN        NCM     1998      12      27      2100      12      82    -999
 425000    RAIN        NCM     1998      12      28       900      12      40    -999
 425000    RAIN        NCM     1998      12      28      2100      12      14    -999
 425000    RAIN        NCM     1998      12      29       900      12       2    -999
 425000    RAIN        NCM     1998      12      29      2100      12       2    -999
 425000    RAIN        NCM     1998      12      30       900      12      24    -999
 425000    RAIN        NCM     1998      12      30      2100      12       0    -999
 425000    RAIN        NCM     1998      12      31       900      12       0    -999
 425000    RAIN        NCM     1998      12      31      2100      12       8    -999
