 ID        IDTYPE  MET_DOM     YEAR     MON     DAY  END_HOUR   COUNT  GLOBAL  DIFFUSE  DIRECT
 7948      DCNN    ESAWRADT    1998       7      20      1400       1     131     -999    -999
 7948      DCNN    ESAWRADT    1998       7      20      1500       1     403     -999    -999
 7948      DCNN    ESAWRADT    1998       7      20      1600       1     467     -999    -999
 7948      DCNN    ESAWRADT    1998       7      20      1700       1     312     -999    -999
 7948      DCNN    ESAWRADT    1998       7      20      1800       1     148     -999    -999
 7948      DCNN    ESAWRADT    1998       7      20      1900       1     106     -999    -999
 7948      DCNN    ESAWRADT    1998       7      20      2000       1      45     -999    -999
 7948      DCNN    ESAWRADT    1998       7      20      2100       1       3     -999    -999
 7948      DCNN    ESAWRADT    1998       7      20      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      20      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21       500       1       3     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21       600       1      45     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21       700       1      70     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21       800       1      84     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21       900       1     111     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21      1000       1     217     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21      1100       1     587     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21      1200       1     565     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21      1300       1     640     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21      1400       1     406     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21      1500       1     331     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21      1600       1     289     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21      1700       1     173     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21      1800       1     120     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21      1900       1      53     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21      2000       1      25     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21      2100       1       3     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      21      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22       500       1       6     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22       600       1      25     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22       700       1     128     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22       800       1     323     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22       900       1     287     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22      1000       1     445     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22      1100       1     592     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22      1200       1     175     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22      1300       1      98     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22      1400       1     117     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22      1500       1      39     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22      1600       1      45     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22      1700       1      86     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22      1800       1     139     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22      1900       1      72     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22      2000       1      20     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22      2100       1       3     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      22      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23       500       1       3     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23       600       1      28     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23       700       1      86     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23       800       1     203     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23       900       1     153     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23      1000       1     331     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23      1100       1     376     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23      1200       1     406     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23      1300       1     250     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23      1400       1     136     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23      1500       1     228     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23      1600       1     150     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23      1700       1     120     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23      1800       1     120     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23      1900       1      45     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23      2000       1      36     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23      2100       1       6     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      23      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24       500       1      13     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24       600       1      72     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24       700       1     152     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24       800       1     466     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24       900       1     630     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24      1000       1     618     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24      1100       1     605     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24      1200       1     592     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24      1300       1     394     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24      1400       1     330     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24      1500       1     378     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24      1600       1     555     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24      1700       1     505     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24      1800       1     358     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24      1900       1     227     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24      2000       1      63     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24      2100       1       5     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24      2200       1       2     -999    -999
 7948      DCNN    ESAWRADT    1998       7      24      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25       400       1       1     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25       500       1       7     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25       600       1      76     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25       700       1     210     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25       800       1     351     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25       900       1     504     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25      1000       1     529     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25      1100       1     613     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25      1200       1     546     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25      1300       1     785     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25      1400       1     741     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25      1500       1     674     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25      1600       1     443     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25      1700       1     212     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25      1800       1     147     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25      1900       1      82     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25      2000       1      23     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25      2100       1       4     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25      2200       1       1     -999    -999
 7948      DCNN    ESAWRADT    1998       7      25      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26       500       1       6     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26       600       1      47     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26       700       1     106     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26       800       1      89     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26       900       1     114     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26      1000       1     123     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26      1100       1     256     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26      1200       1     217     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26      1300       1     184     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26      1400       1     164     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26      1500       1     120     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26      1600       1     178     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26      1700       1     106     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26      1800       1      64     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26      1900       1      50     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26      2000       1      11     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26      2100       1       3     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      26      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27       500       1       6     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27       600       1      47     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27       700       1     123     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27       800       1     359     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27       900       1     359     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27      1000       1     453     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27      1100       1     462     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27      1200       1     287     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27      1300       1     262     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27      1400       1     189     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27      1500       1     237     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27      1600       1     275     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27      1700       1     256     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27      1800       1     100     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27      1900       1      70     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27      2000       1      14     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27      2100       1       3     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      27      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28       500       1       3     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28       600       1      31     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28       700       1      98     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28       800       1     100     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28       900       1     148     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28      1000       1     328     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28      1100       1     434     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28      1200       1     603     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28      1300       1     462     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28      1400       1     320     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28      1500       1     178     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28      1600       1     184     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28      1700       1     203     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28      1800       1     136     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28      1900       1      98     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28      2000       1      31     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28      2100       1       3     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      28      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29       500       1       3     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29       600       1      20     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29       700       1      28     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29       800       1     103     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29       900       1     125     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29      1000       1      95     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29      1100       1     237     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29      1200       1     270     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29      1300       1     426     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29      1400       1     396     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29      1500       1     365     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29      1600       1     334     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29      1700       1     501     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29      1800       1     237     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29      1900       1      81     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29      2000       1      28     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29      2100       1       3     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      29      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30       500       1       3     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30       600       1      28     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30       700       1      59     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30       800       1     123     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30       900       1     142     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30      1000       1     211     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30      1100       1     203     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30      1200       1     195     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30      1300       1     273     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30      1400       1     509     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30      1500       1     623     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30      1600       1     337     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30      1700       1     214     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30      1800       1      86     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30      1900       1      53     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30      2000       1      25     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30      2100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      30      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31       500       1       3     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31       600       1      14     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31       700       1      45     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31       800       1     159     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31       900       1     131     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31      1000       1     262     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31      1100       1     325     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31      1200       1     551     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31      1300       1     381     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31      1400       1     242     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31      1500       1     250     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31      1600       1     192     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31      1700       1     125     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31      1800       1      61     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31      1900       1      22     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31      2000       1      14     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31      2100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       7      31      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1       500       1       2     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1       600       1      44     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1       700       1      85     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1       800       1     193     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1       900       1     302     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1      1000       1     294     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1      1100       1     224     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1      1200       1     233     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1      1300       1     358     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1      1400       1     244     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1      1500       1     319     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1      1600       1     197     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1      1700       1     152     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1      1800       1     194     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1      1900       1      66     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1      2000       1      27     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1      2100       1       2     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       1      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2       500       1       3     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2       600       1      28     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2       700       1      84     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2       800       1     189     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2       900       1     250     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2      1000       1     373     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2      1100       1     328     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2      1200       1     431     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2      1300       1     450     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2      1400       1     469     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2      1500       1     488     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2      1600       1     506     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2      1700       1     367     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2      1800       1     228     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2      1900       1     114     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2      2000       1      25     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2      2100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       2      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3       500       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3       600       1       6     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3       700       1      20     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3       800       1      61     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3       900       1     128     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3      1000       1     139     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3      1100       1     153     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3      1200       1      67     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3      1300       1      83     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3      1400       1     100     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3      1500       1     231     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3      1600       1     262     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3      1700       1     406     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3      1800       1     242     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3      1900       1     103     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3      2000       1      34     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3      2100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       3      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4       400       1       1     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4       500       1       4     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4       600       1      48     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4       700       1     154     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4       800       1     165     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4       900       1     371     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4      1000       1     324     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4      1100       1     229     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4      1200       1     549     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4      1300       1     379     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4      1400       1     360     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4      1500       1     577     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4      1600       1     629     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4      1700       1     379     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4      1800       1     207     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4      1900       1     146     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4      2000       1      29     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4      2100       1       1     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4      2200       1       1     -999    -999
 7948      DCNN    ESAWRADT    1998       8       4      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       8       5         0       1    -999     -999    -999
 7948      DCNN    ESAWRADT    1998       8       5       100       1    -999     -999    -999
 7948      DCNN    ESAWRADT    1998       8       5       200       1    -999     -999    -999
 7948      DCNN    ESAWRADT    1998       8       5       300       1    -999     -999    -999
 7948      DCNN    ESAWRADT    1998       8       5       400       1    -999     -999    -999
 7948      DCNN    ESAWRADT    1998       8       5       500       1    -999     -999    -999
 7948      DCNN    ESAWRADT    1998       8       5       600       1    -999     -999    -999
 7948      DCNN    ESAWRADT    1998       8       5       700       1    -999     -999    -999
 7948      DCNN    ESAWRADT    1998       8       5       800       1    -999     -999    -999
 7948      DCNN    ESAWRADT    1998       8       5       900       1    -999     -999    -999
