 ID        IDTYPE  MET_DOM     YEAR     MON     DAY  END_HOUR   COUNT    MDIR  MSPEED  GUST_DIR  GUST_SPEED  GUST_TIME
 794801    WIND    ESAWWIND    1998       4      20      1000       1     260      10       260          17        908
 794801    WIND    ESAWWIND    1998       4      20      1100       1     270      10       270          17        951
 794801    WIND    ESAWWIND    1998       4      20      1200       1     280       9       280          18       1120
 794801    WIND    ESAWWIND    1998       4      20      1300       1     260      11       270          20       1150
 794801    WIND    ESAWWIND    1998       4      20      1400       1     250      12       250          21       1310
 794801    WIND    ESAWWIND    1998       4      20      1500       1     260      14       260          21       1416
 794801    WIND    ESAWWIND    1998       4      20      1600       1     260      13       260          20       1450
 794801    WIND    ESAWWIND    1998       4      20      1700       1     260       9       270          16       1550
 794801    WIND    ESAWWIND    1998       4      20      1800       1     240       9       240          13       1701
 794801    WIND    ESAWWIND    1998       4      20      1900       1     240       9       250          13       1800
 794801    WIND    ESAWWIND    1998       4      20      2000       1     250       5       260           8       1931
 794801    WIND    ESAWWIND    1998       4      20      2100       1     300       4       260           8       1958
 794801    WIND    ESAWWIND    1998       4      20      2200       1     280       7       270          10       2147
 794801    WIND    ESAWWIND    1998       4      20      2300       1     270       3       260           9       2152
 794801    WIND    ESAWWIND    1998       4      21         0       1       0       0         0           0       2250
 794801    WIND    ESAWWIND    1998       4      21       100       1       0       0         0           0       2350
 794801    WIND    ESAWWIND    1998       4      21       200       1       0       0         0           0         50
 794801    WIND    ESAWWIND    1998       4      21       300       1       0       0         0           0        150
 794801    WIND    ESAWWIND    1998       4      21       400       1     190       2       190           5        344
 794801    WIND    ESAWWIND    1998       4      21       500       1     180       4       180           7        445
 794801    WIND    ESAWWIND    1998       4      21       600       1     180       5       170           9        516
 794801    WIND    ESAWWIND    1998       4      21       700       1     160       5       170           8        612
 794801    WIND    ESAWWIND    1998       4      21       800       1     170       5       180           8        728
 794801    WIND    ESAWWIND    1998       4      21       900       1     160       5       180           8        755
 794801    WIND    ESAWWIND    1998       4      21      1000       1     150       5       140          10        931
 794801    WIND    ESAWWIND    1998       4      21      1100       1     170       7       170          12       1042
 794801    WIND    ESAWWIND    1998       4      21      1200       1     180       9       180          18       1101
 794801    WIND    ESAWWIND    1998       4      21      1300       1     180      10       180          17       1224
 794801    WIND    ESAWWIND    1998       4      21      1400       1     160       8       170          15       1328
 794801    WIND    ESAWWIND    1998       4      21      1500       1     180      10       190          20       1440
 794801    WIND    ESAWWIND    1998       4      21      1600       1     160       8       140          16       1542
 794801    WIND    ESAWWIND    1998       4      21      1700       1     160       9       160          18       1601
 794801    WIND    ESAWWIND    1998       4      21      1800       1     160       9       170          18       1749
 794801    WIND    ESAWWIND    1998       4      21      1900       1     160      10       180          18       1839
 794801    WIND    ESAWWIND    1998       4      21      2000       1     160       9       160          16       1913
 794801    WIND    ESAWWIND    1998       4      21      2100       1     150       7       170          16       2004
 794801    WIND    ESAWWIND    1998       4      21      2200       1     170       8       160          15       2116
 794801    WIND    ESAWWIND    1998       4      21      2300       1     180      12       190          22       2212
 794801    WIND    ESAWWIND    1998       4      22         0       1     180      11       190          21       2343
 794801    WIND    ESAWWIND    1998       4      22       100       1     180      13       190          25         36
 794801    WIND    ESAWWIND    1998       4      22       200       1     180      13       180          23        116
 794801    WIND    ESAWWIND    1998       4      22       300       1     180       9       200          16        158
 794801    WIND    ESAWWIND    1998       4      22       400       1     180       8       160          14        338
 794801    WIND    ESAWWIND    1998       4      22       500       1     180       9       170          17        421
 794801    WIND    ESAWWIND    1998       4      22       600       1     170       7       180          14        452
 794801    WIND    ESAWWIND    1998       4      22       700       1     160       6       170          10        632
 794801    WIND    ESAWWIND    1998       4      22       800       1     170       9       190          15        705
 794801    WIND    ESAWWIND    1998       4      22       900       1     180       9       170          17        800
 794801    WIND    ESAWWIND    1998       4      22      1000       1     150       7       180          15        912
 794801    WIND    ESAWWIND    1998       4      22      1100       1     160       8       190          16        951
 794801    WIND    ESAWWIND    1998       4      22      1200       1     130       6       170          12       1105
 794801    WIND    ESAWWIND    1998       4      22      1300       1     170       7       200          18       1248
 794801    WIND    ESAWWIND    1998       4      22      1400       1     180      17       180          31       1317
 794801    WIND    ESAWWIND    1998       4      22      1500       1     180      17       180          28       1351
 794801    WIND    ESAWWIND    1998       4      22      1600       1     180      12       180          25       1455
 794801    WIND    ESAWWIND    1998       4      22      1700       1     180      12       170          19       1555
 794801    WIND    ESAWWIND    1998       4      22      1800       1     180      11       180          18       1652
 794801    WIND    ESAWWIND    1998       4      22      1900       1     180      10       180          16       1805
 794801    WIND    ESAWWIND    1998       4      22      2000       1     200      10       210          16       1934
 794801    WIND    ESAWWIND    1998       4      22      2100       1     210       8       230          12       1953
 794801    WIND    ESAWWIND    1998       4      22      2200       1     200       7       230          13       2138
 794801    WIND    ESAWWIND    1998       4      23         0       1     210      11       220          15       2323
 794801    WIND    ESAWWIND    1998       4      23       100       1     210      11       210          16          5
 794801    WIND    ESAWWIND    1998       4      23       200       1     200       8       210          12         53
 794801    WIND    ESAWWIND    1998       4      23       300       1     200       3       190           8        243
 794801    WIND    ESAWWIND    1998       4      23       400       1     190       5       170          10        306
 794801    WIND    ESAWWIND    1998       4      23       500       1     170       6       170          11        445
 794801    WIND    ESAWWIND    1998       4      23       600       1     170       8       170          13        534
 794801    WIND    ESAWWIND    1998       4      23       700       1     190       5       180          10        552
 794801    WIND    ESAWWIND    1998       4      23       800       1     150       6       170          11        655
 794801    WIND    ESAWWIND    1998       4      23       900       1     130       4       170           9        830
 794801    WIND    ESAWWIND    1998       4      23      1000       1     130       6       110          14        915
 794801    WIND    ESAWWIND    1998       4      23      1100       1     120       7       100          14       1003
 794801    WIND    ESAWWIND    1998       4      23      1200       1     120       8       100          15       1117
 794801    WIND    ESAWWIND    1998       4      23      1300       1     100       6        90          12       1153
 794801    WIND    ESAWWIND    1998       4      23      1400       1      90       6        90          11       1304
 794801    WIND    ESAWWIND    1998       4      23      1500       1      70       5        90          10       1351
 794801    WIND    ESAWWIND    1998       4      23      1600       1      60       3        50           9       1504
 794801    WIND    ESAWWIND    1998       4      23      1700       1       0       0         0           0       1550
 794801    WIND    ESAWWIND    1998       4      23      1800       1       0       0         0           0       1650
 794801    WIND    ESAWWIND    1998       4      23      1900       1       0       0         0           0       1750
 794801    WIND    ESAWWIND    1998       4      23      2000       1     260       3       260           7       1929
 794801    WIND    ESAWWIND    1998       4      23      2100       1     270       2       270           5       1959
 794801    WIND    ESAWWIND    1998       4      23      2200       1     260       7       250          11       2115
 794801    WIND    ESAWWIND    1998       4      23      2300       1     260       7       260          11       2249
 794801    WIND    ESAWWIND    1998       4      24         0       1     270       2       260          11       2250
 794801    WIND    ESAWWIND    1998       4      24       100       1     250       9       240          16         38
 794801    WIND    ESAWWIND    1998       4      24       200       1     250      13       260          18         58
 794801    WIND    ESAWWIND    1998       4      24       300       1     230       7       230          14        234
 794801    WIND    ESAWWIND    1998       4      24       400       1     230      10       240          17        345
 794801    WIND    ESAWWIND    1998       4      24       500       1     220      10       230          18        351
 794801    WIND    ESAWWIND    1998       4      24       600       1     220      11       220          15        457
 794801    WIND    ESAWWIND    1998       4      24       700       1     200       8       180          14        645
 794801    WIND    ESAWWIND    1998       4      24       800       1     180       8       190          13        650
 794801    WIND    ESAWWIND    1998       4      24       900       1     190      10       190          17        827
 794801    WIND    ESAWWIND    1998       4      24      1000       1     200      11       210          18        934
 794801    WIND    ESAWWIND    1998       4      24      1100       1     230      17       240          30       1048
 794801    WIND    ESAWWIND    1998       4      24      1200       1     230      18       230          27       1128
 794801    WIND    ESAWWIND    1998       4      24      1300       1     230      18       240          27       1238
 794801    WIND    ESAWWIND    1998       4      24      1400       1     240      16       250          27       1323
 794801    WIND    ESAWWIND    1998       4      24      1500       1     230      19       220          30       1429
 794801    WIND    ESAWWIND    1998       4      24      1600       1     230      19       240          30       1512
 794801    WIND    ESAWWIND    1998       4      24      1700       1     220      17       220          30       1555
 794801    WIND    ESAWWIND    1998       4      24      1800       1     230      19       240          31       1700
 794801    WIND    ESAWWIND    1998       4      24      1900       1     240      17       230          30       1802
 794801    WIND    ESAWWIND    1998       4      24      2000       1     230      12       220          25       1945
 794801    WIND    ESAWWIND    1998       4      24      2100       1     220      19       220          31       2030
 794801    WIND    ESAWWIND    1998       4      24      2200       1     220      19       220          32       2134
 794801    WIND    ESAWWIND    1998       4      24      2300       1     220      17       240          27       2150
 794801    WIND    ESAWWIND    1998       4      25         0       1     220      11       210          20       2254
 794801    WIND    ESAWWIND    1998       4      25       100       1     220       8       240          14         42
 794801    WIND    ESAWWIND    1998       4      25       200       1     220      14       210          22        135
 794801    WIND    ESAWWIND    1998       4      25       300       1     220      12       230          20        249
 794801    WIND    ESAWWIND    1998       4      25       400       1     250      10       230          17        250
 794801    WIND    ESAWWIND    1998       4      25       500       1     240       5       240           9        353
 794801    WIND    ESAWWIND    1998       4      25       600       1     250       6       250          13        522
 794801    WIND    ESAWWIND    1998       4      25       700       1     230      11       240          16        635
 794801    WIND    ESAWWIND    1998       4      25       800       1     230      10       230          16        654
 794801    WIND    ESAWWIND    1998       4      25       900       1     230      11       240          18        846
 794801    WIND    ESAWWIND    1998       4      25      1000       1     220      14       220          21        916
 794801    WIND    ESAWWIND    1998       4      25      1100       1     230      15       220          24       1040
 794801    WIND    ESAWWIND    1998       4      25      1200       1     230      18       240          27       1101
 794801    WIND    ESAWWIND    1998       4      25      1300       1     240      15       240          23       1224
 794801    WIND    ESAWWIND    1998       4      25      1400       1     220      16       240          24       1331
 794801    WIND    ESAWWIND    1998       4      25      1500       1     230      15       220          35       1430
 794801    WIND    ESAWWIND    1998       4      25      1600       1     230      14       210          30       1542
 794801    WIND    ESAWWIND    1998       4      25      1700       1     230      14       240          24       1604
 794801    WIND    ESAWWIND    1998       4      25      1800       1     220      12       230          33       1745
 794801    WIND    ESAWWIND    1998       4      25      1900       1     210      14       210          26       1750
 794801    WIND    ESAWWIND    1998       4      25      2000       1     220      12       220          21       1921
 794801    WIND    ESAWWIND    1998       4      25      2100       1     210      10       200          14       2015
 794801    WIND    ESAWWIND    1998       4      25      2200       1     210      11       200          15       2126
 794801    WIND    ESAWWIND    1998       4      25      2300       1     210      11       210          16       2231
 794801    WIND    ESAWWIND    1998       4      26         0       1     200       9       210          16       2252
 794801    WIND    ESAWWIND    1998       4      26       100       1     190       7       190          11       2359
 794801    WIND    ESAWWIND    1998       4      26       200       1     190       8       190          12        129
 794801    WIND    ESAWWIND    1998       4      26       300       1     200      10       190          15        249
 794801    WIND    ESAWWIND    1998       4      26       400       1     190       9       190          15        250
 794801    WIND    ESAWWIND    1998       4      26       500       1     200       9       200          14        449
 794801    WIND    ESAWWIND    1998       4      26       600       1     190      10       190          16        540
 794801    WIND    ESAWWIND    1998       4      26       700       1     200      10       200          16        556
 794801    WIND    ESAWWIND    1998       4      26       800       1     200      11       210          21        745
 794801    WIND    ESAWWIND    1998       4      26       900       1     210      12       230          22        752
 794801    WIND    ESAWWIND    1998       4      26      1000       1     220      11       220          17        906
 794801    WIND    ESAWWIND    1998       4      26      1100       1     220      14       220          35       1028
 794801    WIND    ESAWWIND    1998       4      26      1200       1     230      14       240          22       1137
 794801    WIND    ESAWWIND    1998       4      26      1300       1     230      15       220          27       1212
 794801    WIND    ESAWWIND    1998       4      26      1400       1     230      10       230          18       1347
 794801    WIND    ESAWWIND    1998       4      26      1500       1     230      15       230          22       1448
 794801    WIND    ESAWWIND    1998       4      26      1600       1     230      16       230          26       1450
 794801    WIND    ESAWWIND    1998       4      26      1700       1     230      13       220          21       1647
 794801    WIND    ESAWWIND    1998       4      26      1800       1     230      12       220          17       1650
 794801    WIND    ESAWWIND    1998       4      26      1900       1     230      11       230          18       1751
 794801    WIND    ESAWWIND    1998       4      26      2100       1     230       7       230           9       2000
 794801    WIND    ESAWWIND    1998       4      26      2200       1     220       5       220          10       2101
 794801    WIND    ESAWWIND    1998       4      26      2300       1     210       4       250           9       2246
 794801    WIND    ESAWWIND    1998       4      27         0       1     230       6       220          10       2257
 794801    WIND    ESAWWIND    1998       4      27       100       1     230       3       230           5       2350
 794801    WIND    ESAWWIND    1998       4      27       200       1     240       1       220           7        140
 794801    WIND    ESAWWIND    1998       4      27       300       1     250       6       260          10        219
 794801    WIND    ESAWWIND    1998       4      27       400       1     210       5       230          10        301
 794801    WIND    ESAWWIND    1998       4      27       500       1     210       2       180           6        406
 794801    WIND    ESAWWIND    1998       4      27       600       1       0       0         0           0        450
 794801    WIND    ESAWWIND    1998       4      27       700       1     250       1       260           8        649
 794801    WIND    ESAWWIND    1998       4      27       800       1     250       5       240          10        703
 794801    WIND    ESAWWIND    1998       4      27       900       1     230       3       230           7        816
 794801    WIND    ESAWWIND    1998       4      27      1000       1     140       4       110           8        907
 794801    WIND    ESAWWIND    1998       4      27      1100       1     350       4       360           9       1028
 794801    WIND    ESAWWIND    1998       4      27      1200       1     340       4       330           9       1100
 794801    WIND    ESAWWIND    1998       4      27      1400       1      20       3        40           6       1324
 794801    WIND    ESAWWIND    1998       4      27      1500       1     240       3       230          13       1438
 794801    WIND    ESAWWIND    1998       4      27      1600       1     240       6       230          14       1513
 794801    WIND    ESAWWIND    1998       4      27      1700       1     340       2       340           6       1553
 794801    WIND    ESAWWIND    1998       4      27      1800       1      60       2        70           7       1718
 794801    WIND    ESAWWIND    1998       4      27      1900       1      20       2       350           5       1831
 794801    WIND    ESAWWIND    1998       4      27      2000       1     340       2       250           6       1949
 794801    WIND    ESAWWIND    1998       4      27      2100       1     320       4       270           9       1954
 794801    WIND    ESAWWIND    1998       4      27      2200       1       0       0         0           0       2050
 794801    WIND    ESAWWIND    1998       4      27      2300       1       0       0         0           0       2150
 794801    WIND    ESAWWIND    1998       4      28         0       1       0       0         0           0       2250
 794801    WIND    ESAWWIND    1998       4      28       100       1     320       1       320           5         30
 794801    WIND    ESAWWIND    1998       4      28       200       1     320       3       330           6         54
 794801    WIND    ESAWWIND    1998       4      28       300       1     330       3       330           5        201
 794801    WIND    ESAWWIND    1998       4      28       400       1     330       1       320           5        349
 794801    WIND    ESAWWIND    1998       4      28       500       1     320       3       320           6        404
 794801    WIND    ESAWWIND    1998       4      28       600       1       0       0         0           0        450
 794801    WIND    ESAWWIND    1998       4      28       700       1       0       0         0           0        550
 794801    WIND    ESAWWIND    1998       4      28       800       1     180       1       170           5        741
 794801    WIND    ESAWWIND    1998       4      28       900       1     180       5       180           9        848
 794801    WIND    ESAWWIND    1998       4      28      1000       1     180       5       200          11        946
 794801    WIND    ESAWWIND    1998       4      28      1100       1     180       7       180          15        951
 794801    WIND    ESAWWIND    1998       4      28      1200       1     200      10       220          18       1102
 794801    WIND    ESAWWIND    1998       4      28      1300       1     230       9       230          20       1208
 794801    WIND    ESAWWIND    1998       4      28      1400       1     230       4       210          14       1258
 794801    WIND    ESAWWIND    1998       4      28      1500       1     240       7       250          21       1434
 794801    WIND    ESAWWIND    1998       4      28      1600       1     240       8       260          12       1454
 794801    WIND    ESAWWIND    1998       4      28      1700       1     240       7       240          11       1611
 794801    WIND    ESAWWIND    1998       4      28      1800       1     230       8       250          19       1708
 794801    WIND    ESAWWIND    1998       4      28      1900       1     220       5       220           8       1757
 794801    WIND    ESAWWIND    1998       4      28      2000       1     170       4       170           8       1910
 794801    WIND    ESAWWIND    1998       4      28      2100       1     200       2       200           5       1956
 794801    WIND    ESAWWIND    1998       4      28      2200       1       0       0         0           0       2050
 794801    WIND    ESAWWIND    1998       4      28      2300       1       0       0         0           0       2150
 794801    WIND    ESAWWIND    1998       4      29         0       1      80       2        60           5       2325
 794801    WIND    ESAWWIND    1998       4      29       100       1      80       1        80           3       2352
 794801    WIND    ESAWWIND    1998       4      29       200       1       0       0         0           0         50
 794801    WIND    ESAWWIND    1998       4      29       300       1      20       2        60           6        243
 794801    WIND    ESAWWIND    1998       4      29       400       1      60       4        50           8        336
 794801    WIND    ESAWWIND    1998       4      29       500       1      10       5        20           8        446
 794801    WIND    ESAWWIND    1998       4      29       600       1      20       7        30          10        531
 794801    WIND    ESAWWIND    1998       4      29       700       1      10       6        60          10        646
 794801    WIND    ESAWWIND    1998       4      29       800       1      40       6        50          11        713
 794801    WIND    ESAWWIND    1998       4      29       900       1      40       7        20          14        847
 794801    WIND    ESAWWIND    1998       4      29      1000       1      60       9        60          17        927
 794801    WIND    ESAWWIND    1998       4      29      1100       1      60      11        60          18       1007
 794801    WIND    ESAWWIND    1998       4      29      1200       1      60       9        50          16       1108
 794801    WIND    ESAWWIND    1998       4      29      1300       1      50      10        70          19       1235
 794801    WIND    ESAWWIND    1998       4      29      1400       1      60      10        90          18       1340
 794801    WIND    ESAWWIND    1998       4      29      1500       1      50      13        60          20       1425
 794801    WIND    ESAWWIND    1998       4      29      1600       1      50      12        60          21       1524
 794801    WIND    ESAWWIND    1998       4      29      1700       1      50      10        40          17       1558
 794801    WIND    ESAWWIND    1998       4      29      1800       1      60      10        60          17       1740
 794801    WIND    ESAWWIND    1998       4      29      1900       1      50      10        60          17       1848
 794801    WIND    ESAWWIND    1998       4      29      2000       1      50      10        60          16       1853
 794801    WIND    ESAWWIND    1998       4      29      2100       1      40       9        20          16       2014
 794801    WIND    ESAWWIND    1998       4      29      2200       1      40       9        30          16       2122
 794801    WIND    ESAWWIND    1998       4      29      2300       1      50      10        20          16       2153
 794801    WIND    ESAWWIND    1998       4      30         0       1      40       5        60          14       2253
 794801    WIND    ESAWWIND    1998       4      30       100       1      30       5        20           9          7
 794801    WIND    ESAWWIND    1998       4      30       200       1      30       5        40           8        111
 794801    WIND    ESAWWIND    1998       4      30       300       1      10       3        50           7        216
 794801    WIND    ESAWWIND    1998       4      30       400       1      30       4        30          10        314
 794801    WIND    ESAWWIND    1998       4      30       600       1      30       7        50          12        451
 794801    WIND    ESAWWIND    1998       4      30       700       1      30       7        30          10        556
 794801    WIND    ESAWWIND    1998       4      30       800       1      30      10        40          17        729
 794801    WIND    ESAWWIND    1998       4      30       900       1      60      10        50          17        814
 794801    WIND    ESAWWIND    1998       4      30      1000       1      60      11        60          18        900
 794801    WIND    ESAWWIND    1998       4      30      1100       1      50      11        30          19       1038
 794801    WIND    ESAWWIND    1998       4      30      1200       1      60      12        50          18       1054
 794801    WIND    ESAWWIND    1998       4      30      1300       1      40      12        40          20       1222
 794801    WIND    ESAWWIND    1998       4      30      1400       1      30      12        40          21       1259
 794801    WIND    ESAWWIND    1998       4      30      1500       1      40      13        40          22       1406
 794801    WIND    ESAWWIND    1998       4      30      1600       1      40      13        30          21       1457
 794801    WIND    ESAWWIND    1998       4      30      1700       1      30      11        10          20       1619
 794801    WIND    ESAWWIND    1998       4      30      1800       1      20      12        20          20       1722
 794801    WIND    ESAWWIND    1998       4      30      1900       1      30      10        30          17       1807
 794801    WIND    ESAWWIND    1998       4      30      2000       1      30       9        20          17       1852
 794801    WIND    ESAWWIND    1998       4      30      2100       1      30       8        30          13       2042
 794801    WIND    ESAWWIND    1998       4      30      2200       1      20       7        10          11       2050
 794801    WIND    ESAWWIND    1998       4      30      2300       1      10       8        10          14       2207
 794801    WIND    ESAWWIND    1998       5       1         0       1      10       8        30          16       2313
 794801    WIND    ESAWWIND    1998       5       1       100       1      20       5        20          12         23
 794801    WIND    ESAWWIND    1998       5       1       200       1      10       7       360          14        143
 794801    WIND    ESAWWIND    1998       5       1       300       1      10       7        10          15        152
 794801    WIND    ESAWWIND    1998       5       1       400       1      10       5        30          15        254
 794801    WIND    ESAWWIND    1998       5       1       500       1      10       4        10          12        416
 794801    WIND    ESAWWIND    1998       5       1       600       1      10       5        10          16        458
 794801    WIND    ESAWWIND    1998       5       1       700       1      10       6        20          15        616
 794801    WIND    ESAWWIND    1998       5       1       800       1      10       9        20          18        706
 794801    WIND    ESAWWIND    1998       5       1       900       1     360       9       340          16        837
 794801    WIND    ESAWWIND    1998       5       1      1000       1      20       9        50          16        942
 794801    WIND    ESAWWIND    1998       5       1      1100       1      30      11        30          18       1027
 794801    WIND    ESAWWIND    1998       5       1      1200       1      20       8        20          17       1109
 794801    WIND    ESAWWIND    1998       5       1      1300       1      20      10       360          18       1203
 794801    WIND    ESAWWIND    1998       5       1      1400       1      10      10        20          19       1313
 794801    WIND    ESAWWIND    1998       5       1      1500       1      10       9       360          20       1403
 794801    WIND    ESAWWIND    1998       5       1      1600       1      30       9        20          18       1517
 794801    WIND    ESAWWIND    1998       5       1      1700       1      10      10        10          19       1623
 794801    WIND    ESAWWIND    1998       5       1      1800       1      10       8        20          16       1652
 794801    WIND    ESAWWIND    1998       5       1      1900       1      10      10       350          20       1823
 794801    WIND    ESAWWIND    1998       5       1      2000       1      10       8       350          16       1903
 794801    WIND    ESAWWIND    1998       5       1      2100       1     360       7        10          14       2015
 794801    WIND    ESAWWIND    1998       5       1      2200       1      20       9        30          16       2140
 794801    WIND    ESAWWIND    1998       5       1      2300       1      10       8        10          15       2150
 794801    WIND    ESAWWIND    1998       5       2         0       1      20       8        20          17       2257
 794801    WIND    ESAWWIND    1998       5       2       100       1      10       6        10          13         31
 794801    WIND    ESAWWIND    1998       5       2       200       1     350       4        10          12         50
 794801    WIND    ESAWWIND    1998       5       2       300       1     360       3       340          10        246
 794801    WIND    ESAWWIND    1998       5       2       400       1     260       2       350          12        302
 794801    WIND    ESAWWIND    1998       5       2       500       1     350       5        10          11        428
 794801    WIND    ESAWWIND    1998       5       2       600       1      10       2       350           7        450
 794801    WIND    ESAWWIND    1998       5       2       700       1     340       4        40          13        646
 794801    WIND    ESAWWIND    1998       5       2       800       1      10       6       360          12        703
 794801    WIND    ESAWWIND    1998       5       2       900       1     350       7       350          13        820
 794801    WIND    ESAWWIND    1998       5       2      1000       1      20       7       360          14        908
 794801    WIND    ESAWWIND    1998       5       2      1100       1      20       8        30          15       1048
 794801    WIND    ESAWWIND    1998       5       2      1600       1      20      11        30          17       1453
 794801    WIND    ESAWWIND    1998       5       2      1700       1     360      10        10          15          5
 794801    WIND    ESAWWIND    1998       5       2      1800       1      10       7        20          16       1714
 794801    WIND    ESAWWIND    1998       5       2      1900       1      10       7       330          14       1822
 794801    WIND    ESAWWIND    1998       5       2      2000       1      10       8       360          15       1904
 794801    WIND    ESAWWIND    1998       5       2      2100       1      10       6       350          10       1950
 794801    WIND    ESAWWIND    1998       5       2      2200       1     360       6        20          12       2054
 794801    WIND    ESAWWIND    1998       5       2      2300       1     350       4       340          10       2152
 794801    WIND    ESAWWIND    1998       5       3         0       1      20       8        10          15       2302
 794801    WIND    ESAWWIND    1998       5       3       100       1      40      13        50          25         21
 794801    WIND    ESAWWIND    1998       5       3       200       1      30      10        40          20        123
 794801    WIND    ESAWWIND    1998       5       3       300       1      30       8        20          16        237
 794801    WIND    ESAWWIND    1998       5       3       400       1      20       9        10          17        344
 794801    WIND    ESAWWIND    1998       5       3       500       1      20      10        30          19        430
 794801    WIND    ESAWWIND    1998       5       3       600       1      10       7       360          14        547
 794801    WIND    ESAWWIND    1998       5       3       700       1      30       8        30          17        636
 794801    WIND    ESAWWIND    1998       5       3       800       1      20       9        20          17        748
 794801    WIND    ESAWWIND    1998       5       3       900       1      20      11        30          20        831
 794801    WIND    ESAWWIND    1998       5       3      1000       1      20      13        40          24        942
 794801    WIND    ESAWWIND    1998       5       3      1100       1      30      12        40          24       1033
 794801    WIND    ESAWWIND    1998       5       3      1200       1      20      14        30          23       1119
 794801    WIND    ESAWWIND    1998       5       3      1300       1      20      12        10          23       1150
 794801    WIND    ESAWWIND    1998       5       3      1400       1      20       9        20          16       1259
 794801    WIND    ESAWWIND    1998       5       3      1500       1      10       6        30          12       1351
 794801    WIND    ESAWWIND    1998       5       3      1600       1      20       6        20          11       1455
 794801    WIND    ESAWWIND    1998       5       3      1700       1      20       5        30           9       1646
 794801    WIND    ESAWWIND    1998       5       3      1800       1      10       6       360          10       1734
 794801    WIND    ESAWWIND    1998       5       3      1900       1      10       5        10          12       1813
 794801    WIND    ESAWWIND    1998       5       3      2000       1     340       4        10          10       1851
 794801    WIND    ESAWWIND    1998       5       3      2100       1     330       5       340          10       2022
 794801    WIND    ESAWWIND    1998       5       3      2200       1     330       6       330          10       2129
 794801    WIND    ESAWWIND    1998       5       3      2300       1     330       6       330           9       2238
 794801    WIND    ESAWWIND    1998       5       4         0       1     330       7       330          10       2252
 794801    WIND    ESAWWIND    1998       5       4       100       1     330       7       330          10         45
 794801    WIND    ESAWWIND    1998       5       4       200       1     340       5       330           9         55
 794801    WIND    ESAWWIND    1998       5       4       300       1     360       5       360          12        232
 794801    WIND    ESAWWIND    1998       5       4       400       1      20       6       360          15        315
 794801    WIND    ESAWWIND    1998       5       4       500       1     340       5       320          11        406
 794801    WIND    ESAWWIND    1998       5       4       600       1     330       2       330           8        502
 794801    WIND    ESAWWIND    1998       5       4       700       1     330       1       290           5        619
 794801    WIND    ESAWWIND    1998       5       4       800       1     320       1       290           5        711
 794801    WIND    ESAWWIND    1998       5       4       900       1     280       1       350           9        844
 794801    WIND    ESAWWIND    1998       5       4      1000       1     290       4       340          13        941
 794801    WIND    ESAWWIND    1998       5       4      1100       1     280       4       280           9       1039
 794801    WIND    ESAWWIND    1998       5       4      1200       1     270       4       260          12       1142
 794801    WIND    ESAWWIND    1998       5       4      1300       1     270       5       280          11       1235
 794801    WIND    ESAWWIND    1998       5       4      1400       1     270       7       270          13       1306
 794801    WIND    ESAWWIND    1998       5       4      1500       1     260       8       260          15       1436
 794801    WIND    ESAWWIND    1998       5       4      1600       1     260      10       260          15       1531
 794801    WIND    ESAWWIND    1998       5       4      1700       1     250       9       250          17       1551
 794801    WIND    ESAWWIND    1998       5       4      1800       1     270       9       260          15       1703
 794801    WIND    ESAWWIND    1998       5       4      1900       1     270      12       270          19       1806
 794801    WIND    ESAWWIND    1998       5       4      2000       1     260       9       260          12       1850
 794801    WIND    ESAWWIND    1998       5       4      2100       1     270       7       250          12       1953
 794801    WIND    ESAWWIND    1998       5       4      2200       1     280       7       280          10       2058
 794801    WIND    ESAWWIND    1998       5       4      2300       1     270       7       260          10       2218
 794801    WIND    ESAWWIND    1998       5       5         0       1     270       8       280          12       2336
 794801    WIND    ESAWWIND    1998       5       5       100       1     240       4       210           7         15
 794801    WIND    ESAWWIND    1998       5       5       200       1     240       4       240          10        116
 794801    WIND    ESAWWIND    1998       5       5       300       1     270       9       270          16        243
 794801    WIND    ESAWWIND    1998       5       5       400       1     270      11       280          17        333
 794801    WIND    ESAWWIND    1998       5       5       500       1     260      11       260          16        407
 794801    WIND    ESAWWIND    1998       5       5       600       1     260      11       260          18        506
 794801    WIND    ESAWWIND    1998       5       5       700       1     250       5       250          12        554
 794801    WIND    ESAWWIND    1998       5       5       800       1     240       7       240          13        709
 794801    WIND    ESAWWIND    1998       5       5       900       1     240       9       260          17        804
 794801    WIND    ESAWWIND    1998       5       5      1000       1     240      11       230          20        921
 794801    WIND    ESAWWIND    1998       5       5      1100       1     240      11       250          20        959
 794801    WIND    ESAWWIND    1998       5       5      1200       1     250      12       250          21       1100
 794801    WIND    ESAWWIND    1998       5       5      1300       1     230      10       240          18       1151
 794801    WIND    ESAWWIND    1998       5       5      1400       1     230      11       240          20       1324
 794801    WIND    ESAWWIND    1998       5       5      1500       1     230      13       230          23       1422
 794801    WIND    ESAWWIND    1998       5       5      1600       1     230      15       240          22       1450
 794801    WIND    ESAWWIND    1998       5       5      1700       1     230      17       240          26       1644
 794801    WIND    ESAWWIND    1998       5       5      1800       1     240      17       260          26       1743
 794801    WIND    ESAWWIND    1998       5       5      1900       1     250      22       250          36       1829
 794801    WIND    ESAWWIND    1998       5       5      2000       1     250      18       260          31       1929
 794801    WIND    ESAWWIND    1998       5       5      2100       1     250      23       250          35       2044
